id,packet_parsed
372,"{'MTypeText': 'Downlink Msg (UC)', 'PHYPayload': {'MHDR': {'MType': '011', 'RFU': '000', 'Major': '00'}, 'MIC': 'd919c61b', 'MACPayload': {'FHDR': {'DevAddr': '260b5ae3', 'FCnt': '0004', 'FOpts': '', 'FCtrl': {'ADR': '1', 'RFU': '0', 'ACK': '1', 'FPending': '0', 'FOptsLen': '0000'}}, 'FPort': '', 'FRMPayload': ''}}, 'ParseMessage': '', 'Lora': {'Freq': '867.9', 'Chan': '7', 'Datr': 'SF7BW125', 'Codr': '4/5'}, 'RAWPacket': '60e35a0b26a00400d919c61b', 'Time': '2021-09-05 13:09:05.57', 'DecryptedData': ''}"
373,"{'MTypeText': 'Uplink Msg (C)', 'PHYPayload': {'MHDR': {'MType': '100', 'RFU': '000', 'Major': '00'}, 'MIC': '00b6a291', 'MACPayload': {'FHDR': {'DevAddr': '260b5ae3', 'FCnt': '0004', 'FOpts': '', 'FCtrl': {'ADR': '1', 'ADRACKReq': '0', 'ACK': '0', 'ClassB': '0', 'FOptsLen': '0000'}}, 'FPort': '01', 'FRMPayload': 'cb6cb18bb2fd2ba2d36910'}}, 'ParseMessage': '', 'Lora': {'Freq': '867.5', 'Chan': '5', 'Datr': 'SF7BW125', 'Codr': '4/5'}, 'RAWPacket': '80e35a0b2680040001cb6cb18bb2fd2ba2d3691000b6a291', 'Time': '2021-09-05 13:10:00.52', 'DecryptedData': ''}"
374,"{'MTypeText': 'Downlink Msg (UC)', 'PHYPayload': {'MHDR': {'MType': '011', 'RFU': '000', 'Major': '00'}, 'MIC': '81530f0c', 'MACPayload': {'FHDR': {'DevAddr': '260b5ae3', 'FCnt': '0005', 'FOpts': '', 'FCtrl': {'ADR': '1', 'RFU': '0', 'ACK': '1', 'FPending': '0', 'FOptsLen': '0000'}}, 'FPort': '', 'FRMPayload': ''}}, 'ParseMessage': '', 'Lora': {'Freq': '867.5', 'Chan': '5', 'Datr': 'SF7BW125', 'Codr': '4/5'}, 'RAWPacket': '60e35a0b26a0050081530f0c', 'Time': '2021-09-05 13:10:05.55', 'DecryptedData': ''}"
375,"{'MTypeText': 'Uplink Msg (C)', 'PHYPayload': {'MHDR': {'MType': '100', 'RFU': '000', 'Major': '00'}, 'MIC': '74fefb28', 'MACPayload': {'FHDR': {'DevAddr': '260b5ae3', 'FCnt': '0005', 'FOpts': '', 'FCtrl': {'ADR': '1', 'ADRACKReq': '0', 'ACK': '0', 'ClassB': '0', 'FOptsLen': '0000'}}, 'FPort': '01', 'FRMPayload': 'a17238d014e4e1727ba74d'}}, 'ParseMessage': '', 'Lora': {'Freq': '867.1', 'Chan': '3', 'Datr': 'SF7BW125', 'Codr': '4/5'}, 'RAWPacket': '80e35a0b2680050001a17238d014e4e1727ba74d74fefb28', 'Time': '2021-09-05 13:11:00.51', 'DecryptedData': ''}"
376,"{'MTypeText': 'Uplink Msg (C)', 'PHYPayload': {'MHDR': {'MType': '100', 'RFU': '000', 'Major': '00'}, 'MIC': '74fefb28', 'MACPayload': {'FHDR': {'DevAddr': '260b5ae3', 'FCnt': '0005', 'FOpts': '', 'FCtrl': {'ADR': '1', 'ADRACKReq': '0', 'ACK': '0', 'ClassB': '0', 'FOptsLen': '0000'}}, 'FPort': '01', 'FRMPayload': 'a17238d014e4e1727ba74d'}}, 'ParseMessage': '', 'Lora': {'Freq': '867.9', 'Chan': '7', 'Datr': 'SF7BW125', 'Codr': '4/5'}, 'RAWPacket': '80e35a0b2680050001a17238d014e4e1727ba74d74fefb28', 'Time': '2021-09-05 13:11:00.51', 'DecryptedData': ''}"
377,"{'MTypeText': 'Downlink Msg (UC)', 'PHYPayload': {'MHDR': {'MType': '011', 'RFU': '000', 'Major': '00'}, 'MIC': '31426a8a', 'MACPayload': {'FHDR': {'DevAddr': '260b5ae3', 'FCnt': '0006', 'FOpts': '', 'FCtrl': {'ADR': '1', 'RFU': '0', 'ACK': '1', 'FPending': '0', 'FOptsLen': '0000'}}, 'FPort': '', 'FRMPayload': ''}}, 'ParseMessage': '', 'Lora': {'Freq': '867.1', 'Chan': '3', 'Datr': 'SF7BW125', 'Codr': '4/5'}, 'RAWPacket': '60e35a0b26a0060031426a8a', 'Time': '2021-09-05 13:11:05.56', 'DecryptedData': ''}"
378,"{'MTypeText': 'Join-Request', 'PHYPayload': {'MHDR': {'MType': '000', 'RFU': '000', 'Major': '00'}, 'MIC': '0bb5285c', 'JoinRequest': {'JoinEUI': 'bdc6ada3ce0ec6f9', 'DevEUI': '75c600000aca2500', 'DevNonce': 'bd56'}}, 'ParseMessage': '', 'Lora': {'Freq': '868.5', 'Chan': '2', 'Datr': 'SF7BW125', 'Codr': '4/5'}, 'RAWPacket': '00bdc6ada3ce0ec6f975c600000aca2500bd560bb5285c', 'Time': '2021-09-05 13:11:53.30', 'DecryptedData': ''}"
379,"{'MTypeText': 'Join-Accept', 'PHYPayload': {'MHDR': {'MType': '001', 'RFU': '000', 'Major': '00'}, 'MIC': 'c23c8c87', 'JoinAccept': {'JoinNonce': 'f0cbc9', 'Home_NetID': '2e9992', 'DevAddr': 'a3b3065e', 'DLSettings': {'OptNeg': '0', 'RX1DRoffset': '111', 'RX2Datarate': '1111'}, 'RxDelay': '45', 'CFList': '6ac56bc1ca5af84f9dfe9dff96c6af12'}}, 'ParseMessage': '', 'Lora': {'Freq': '868.5', 'Chan': '2', 'Datr': 'SF7BW125', 'Codr': '4/5'}, 'RAWPacket': '20f0cbc92e9992a3b3065e7f456ac56bc1ca5af84f9dfe9dff96c6af12c23c8c87', 'Time': '2021-09-05 13:11:58.37', 'DecryptedData': ''}"
380,"{'MTypeText': 'Uplink Msg (C)', 'PHYPayload': {'MHDR': {'MType': '100', 'RFU': '000', 'Major': '00'}, 'MIC': 'ce9ba5e6', 'MACPayload': {'FHDR': {'DevAddr': '260bd0f7', 'FCnt': '0000', 'FOpts': '', 'FCtrl': {'ADR': '1', 'ADRACKReq': '0', 'ACK': '0', 'ClassB': '0', 'FOptsLen': '0000'}}, 'FPort': '01', 'FRMPayload': '775ee6e21d4e0a2ab8a0d8'}}, 'ParseMessage': '', 'Lora': {'Freq': '867.1', 'Chan': '3', 'Datr': 'SF7BW125', 'Codr': '4/5'}, 'RAWPacket': '80f7d00b2680000001775ee6e21d4e0a2ab8a0d8ce9ba5e6', 'Time': '2021-09-05 13:12:01.24', 'DecryptedData': ''}"
381,"{'MTypeText': 'Uplink Msg (C)', 'PHYPayload': {'MHDR': {'MType': '100', 'RFU': '000', 'Major': '00'}, 'MIC': 'ce9ba5e6', 'MACPayload': {'FHDR': {'DevAddr': '260bd0f7', 'FCnt': '0000', 'FOpts': '', 'FCtrl': {'ADR': '1', 'ADRACKReq': '0', 'ACK': '0', 'ClassB': '0', 'FOptsLen': '0000'}}, 'FPort': '01', 'FRMPayload': '775ee6e21d4e0a2ab8a0d8'}}, 'ParseMessage': '', 'Lora': {'Freq': '867.9', 'Chan': '7', 'Datr': 'SF7BW125', 'Codr': '4/5'}, 'RAWPacket': '80f7d00b2680000001775ee6e21d4e0a2ab8a0d8ce9ba5e6', 'Time': '2021-09-05 13:12:01.24', 'DecryptedData': ''}"
382,"{'MTypeText': 'Downlink Msg (UC)', 'PHYPayload': {'MHDR': {'MType': '011', 'RFU': '000', 'Major': '00'}, 'MIC': '555597a0', 'MACPayload': {'FHDR': {'DevAddr': '260bd0f7', 'FCnt': '0000', 'FOpts': '', 'FCtrl': {'ADR': '1', 'RFU': '0', 'ACK': '1', 'FPending': '0', 'FOptsLen': '0000'}}, 'FPort': '', 'FRMPayload': ''}}, 'ParseMessage': '', 'Lora': {'Freq': '867.1', 'Chan': '3', 'Datr': 'SF7BW125', 'Codr': '4/5'}, 'RAWPacket': '60f7d00b26a00000555597a0', 'Time': '2021-09-05 13:12:06.28', 'DecryptedData': ''}"
383,"{'MTypeText': 'Join-Request', 'PHYPayload': {'MHDR': {'MType': '000', 'RFU': '000', 'Major': '00'}, 'MIC': '0aba7447', 'JoinRequest': {'JoinEUI': 'bdc6ada3ce0ec6f9', 'DevEUI': '75c600000aca2500', 'DevNonce': 'bd74'}}, 'ParseMessage': '', 'Lora': {'Freq': '868.5', 'Chan': '2', 'Datr': 'SF7BW125', 'Codr': '4/5'}, 'RAWPacket': '00bdc6ada3ce0ec6f975c600000aca2500bd740aba7447', 'Time': '2021-09-05 13:12:32.68', 'DecryptedData': ''}"
384,"{'MTypeText': 'Join-Accept', 'PHYPayload': {'MHDR': {'MType': '001', 'RFU': '000', 'Major': '00'}, 'MIC': 'bab80abd', 'JoinAccept': {'JoinNonce': '88adcc', 'Home_NetID': 'dbda80', 'DevAddr': '525aa371', 'DLSettings': {'OptNeg': '0', 'RX1DRoffset': '111', 'RX2Datarate': '1011'}, 'RxDelay': '9f', 'CFList': '65a354a7d3dc31e42a13b990dbc65da9'}}, 'ParseMessage': '', 'Lora': {'Freq': '868.5', 'Chan': '2', 'Datr': 'SF7BW125', 'Codr': '4/5'}, 'RAWPacket': '2088adccdbda80525aa3717b9f65a354a7d3dc31e42a13b990dbc65da9bab80abd', 'Time': '2021-09-05 13:12:37.75', 'DecryptedData': ''}"
385,"{'MTypeText': 'Uplink Msg (C)', 'PHYPayload': {'MHDR': {'MType': '100', 'RFU': '000', 'Major': '00'}, 'MIC': '8e464eb3', 'MACPayload': {'FHDR': {'DevAddr': '260b1763', 'FCnt': '0000', 'FOpts': '', 'FCtrl': {'ADR': '1', 'ADRACKReq': '0', 'ACK': '0', 'ClassB': '0', 'FOptsLen': '0000'}}, 'FPort': '01', 'FRMPayload': '28d16878eaf2039e1f78bf'}}, 'ParseMessage': '', 'Lora': {'Freq': '867.7', 'Chan': '6', 'Datr': 'SF7BW125', 'Codr': '4/5'}, 'RAWPacket': '8063170b268000000128d16878eaf2039e1f78bf8e464eb3', 'Time': '2021-09-05 13:12:40.43', 'DecryptedData': ''}"
386,"{'MTypeText': 'Uplink Msg (C)', 'PHYPayload': {'MHDR': {'MType': '100', 'RFU': '000', 'Major': '00'}, 'MIC': '8e464eb3', 'MACPayload': {'FHDR': {'DevAddr': '260b1763', 'FCnt': '0000', 'FOpts': '', 'FCtrl': {'ADR': '1', 'ADRACKReq': '0', 'ACK': '0', 'ClassB': '0', 'FOptsLen': '0000'}}, 'FPort': '01', 'FRMPayload': '28d16878eaf2039e1f78bf'}}, 'ParseMessage': '', 'Lora': {'Freq': '867.3', 'Chan': '4', 'Datr': 'SF7BW125', 'Codr': '4/5'}, 'RAWPacket': '8063170b268000000128d16878eaf2039e1f78bf8e464eb3', 'Time': '2021-09-05 13:12:40.44', 'DecryptedData': ''}"
387,"{'MTypeText': 'Join-Request', 'PHYPayload': {'MHDR': {'MType': '000', 'RFU': '001', 'Major': '11'}, 'MIC': '857d2ee1', 'JoinRequest': {'JoinEUI': 'be3aee3de791bc68', 'DevEUI': 'd63ab4c8da947dc6', 'DevNonce': 'e74b'}}, 'ParseMessage': 'Corrupted! Invalid packet size.', 'Lora': {'Freq': '868.3', 'Chan': '1', 'Datr': 'SF7BW125', 'Codr': '4/8'}, 'RAWPacket': '07be3aee3de791bc68d63ab4c8da947dc6e74b3cf22018573fcacb980f0c2a3641c3967a9d93c9b18df971bd460d49c57a00a21e19b80965938917b89dc503d4a5c2d33da069bb8e93d6a421891030dc367f9729cf45eeaea48784cefbb395e11ed17e4ebf347673658ab83bfc45e9ebac6de548447c66baf9076f44d872c84e38b1a1deb7a3873610835ff521c4f6ef7d846052af8660a4570cc7597f68f3566d6c9d2ac1ef67ba4c81800e3b857d2ee1', 'Time': '2021-09-05 13:12:42.03', 'DecryptedData': ''}"
388,"{'MTypeText': 'Downlink Msg (UC)', 'PHYPayload': {'MHDR': {'MType': '011', 'RFU': '000', 'Major': '00'}, 'MIC': '8ca47198', 'MACPayload': {'FHDR': {'DevAddr': '260b1763', 'FCnt': '0000', 'FOpts': '', 'FCtrl': {'ADR': '1', 'RFU': '0', 'ACK': '1', 'FPending': '0', 'FOptsLen': '0000'}}, 'FPort': '', 'FRMPayload': ''}}, 'ParseMessage': '', 'Lora': {'Freq': '867.7', 'Chan': '6', 'Datr': 'SF7BW125', 'Codr': '4/5'}, 'RAWPacket': '6063170b26a000008ca47198', 'Time': '2021-09-05 13:12:45.48', 'DecryptedData': ''}"
389,"{'MTypeText': 'Downlink Msg (C)', 'PHYPayload': {'MHDR': {'MType': '101', 'RFU': '010', 'Major': '11'}, 'MIC': '9cf56b58', 'MACPayload': {'FHDR': {'DevAddr': 'db52c722', 'FCnt': 'aa9c', 'FOpts': '9e08868d5e0ad42f5de9c95955', 'FCtrl': {'ADR': '1', 'RFU': '0', 'ACK': '0', 'FPending': '1', 'FOptsLen': '1101'}}, 'FPort': '50', 'FRMPayload': '88ca219540a08929b784558e34d4f6d5bac76e2b9924a6d346527fbc9c261c3342b114f5a29d264958410d2281ede6e4a1abbeb693411154f0768a195e5dbbdf72568d4bc84cb2dcf69c6c2aaa9dfb34b2324155d1f29b'}}, 'ParseMessage': '', 'Lora': {'Freq': '868.1', 'Chan': '0', 'Datr': 'SF7BW125', 'Codr': '4/7'}, 'RAWPacket': 'ab22c752db9d9caa9e08868d5e0ad42f5de9c959555088ca219540a08929b784558e34d4f6d5bac76e2b9924a6d346527fbc9c261c3342b114f5a29d264958410d2281ede6e4a1abbeb693411154f0768a195e5dbbdf72568d4bc84cb2dcf69c6c2aaa9dfb34b2324155d1f29b9cf56b58', 'Time': '2021-09-05 13:12:51.67', 'DecryptedData': ''}"
390,"{'MTypeText': 'Join-Request', 'PHYPayload': {'MHDR': {'MType': '000', 'RFU': '000', 'Major': '00'}, 'MIC': 'f416b6be', 'JoinRequest': {'JoinEUI': 'bdc6ada3ce0ec6f9', 'DevEUI': '75c600000aca2500', 'DevNonce': 'e810'}}, 'ParseMessage': '', 'Lora': {'Freq': '868.5', 'Chan': '2', 'Datr': 'SF7BW125', 'Codr': '4/5'}, 'RAWPacket': '00bdc6ada3ce0ec6f975c600000aca2500e810f416b6be', 'Time': '2021-09-05 13:13:13.14', 'DecryptedData': ''}"
391,"{'MTypeText': 'Join-Accept', 'PHYPayload': {'MHDR': {'MType': '001', 'RFU': '000', 'Major': '00'}, 'MIC': '9a68c158', 'JoinAccept': {'JoinNonce': '596c89', 'Home_NetID': 'd0bf43', 'DevAddr': '47b41875', 'DLSettings': {'OptNeg': '0', 'RX1DRoffset': '001', 'RX2Datarate': '1010'}, 'RxDelay': '99', 'CFList': '6bab0df4ef32442c10970b8747a9da35'}}, 'ParseMessage': '', 'Lora': {'Freq': '868.5', 'Chan': '2', 'Datr': 'SF7BW125', 'Codr': '4/5'}, 'RAWPacket': '20596c89d0bf4347b418751a996bab0df4ef32442c10970b8747a9da359a68c158', 'Time': '2021-09-05 13:13:18.22', 'DecryptedData': ''}"
392,"{'MTypeText': 'Uplink Msg (C)', 'PHYPayload': {'MHDR': {'MType': '100', 'RFU': '000', 'Major': '00'}, 'MIC': '58475b83', 'MACPayload': {'FHDR': {'DevAddr': '260bc3cc', 'FCnt': '0000', 'FOpts': '', 'FCtrl': {'ADR': '1', 'ADRACKReq': '0', 'ACK': '0', 'ClassB': '0', 'FOptsLen': '0000'}}, 'FPort': '01', 'FRMPayload': '63b0d243e6a2b97349b151'}}, 'ParseMessage': '', 'Lora': {'Freq': '867.3', 'Chan': '4', 'Datr': 'SF7BW125', 'Codr': '4/5'}, 'RAWPacket': '80ccc30b268000000163b0d243e6a2b97349b15158475b83', 'Time': '2021-09-05 13:13:20.28', 'DecryptedData': ''}"
393,"{'MTypeText': 'Downlink Msg (UC)', 'PHYPayload': {'MHDR': {'MType': '011', 'RFU': '000', 'Major': '00'}, 'MIC': 'f7e8c1b6', 'MACPayload': {'FHDR': {'DevAddr': '260bc3cc', 'FCnt': '0000', 'FOpts': '', 'FCtrl': {'ADR': '1', 'RFU': '0', 'ACK': '1', 'FPending': '0', 'FOptsLen': '0000'}}, 'FPort': '', 'FRMPayload': ''}}, 'ParseMessage': '', 'Lora': {'Freq': '867.7', 'Chan': '6', 'Datr': 'SF7BW125', 'Codr': '4/5'}, 'RAWPacket': '60ccc30b26a00000f7e8c1b6', 'Time': '2021-09-05 13:13:25.32', 'DecryptedData': ''}"
394,"{'MTypeText': 'Join-Request', 'PHYPayload': {'MHDR': {'MType': '000', 'RFU': '000', 'Major': '00'}, 'MIC': '5e63d7ac', 'JoinRequest': {'JoinEUI': '0001001080da7f64', 'DevEUI': 'ed3f000000da7f64', 'DevNonce': '240a'}}, 'ParseMessage': '', 'Lora': {'Freq': '868.5', 'Chan': '2', 'Datr': 'SF12BW125', 'Codr': '4/5'}, 'RAWPacket': '000001001080da7f64ed3f000000da7f64240a5e63d7ac', 'Time': '2021-09-05 13:13:53.91', 'DecryptedData': ''}"
395,"{'MTypeText': 'Join-Accept', 'PHYPayload': {'MHDR': {'MType': '001', 'RFU': '000', 'Major': '00'}, 'MIC': 'b05bab10', 'JoinAccept': {'JoinNonce': '39409a', 'Home_NetID': '570319', 'DevAddr': 'efa23147', 'DLSettings': {'OptNeg': '0', 'RX1DRoffset': '111', 'RX2Datarate': '0001'}, 'RxDelay': '25', 'CFList': '60dfa03275e527db2124b2fef695a1ef'}}, 'ParseMessage': '', 'Lora': {'Freq': '868.5', 'Chan': '2', 'Datr': 'SF12BW125', 'Codr': '4/5'}, 'RAWPacket': '2039409a570319efa23147712560dfa03275e527db2124b2fef695a1efb05bab10', 'Time': '2021-09-05 13:14:00.71', 'DecryptedData': ''}"
396,"{'MTypeText': 'Uplink Msg (UC)', 'PHYPayload': {'MHDR': {'MType': '010', 'RFU': '000', 'Major': '00'}, 'MIC': '1270e8c1', 'MACPayload': {'FHDR': {'DevAddr': '260b334e', 'FCnt': '0000', 'FOpts': '', 'FCtrl': {'ADR': '1', 'ADRACKReq': '0', 'ACK': '0', 'ClassB': '0', 'FOptsLen': '0000'}}, 'FPort': '0a', 'FRMPayload': '29fab453bef3ae95a7eabc'}}, 'ParseMessage': '', 'Lora': {'Freq': '867.9', 'Chan': '7', 'Datr': 'SF12BW125', 'Codr': '4/5'}, 'RAWPacket': '404e330b268000000a29fab453bef3ae95a7eabc1270e8c1', 'Time': '2021-09-05 13:14:16.21', 'DecryptedData': ''}"
397,"{'MTypeText': 'Uplink Msg (UC)', 'PHYPayload': {'MHDR': {'MType': '010', 'RFU': '000', 'Major': '00'}, 'MIC': '1270e8c1', 'MACPayload': {'FHDR': {'DevAddr': '260b334e', 'FCnt': '0000', 'FOpts': '', 'FCtrl': {'ADR': '1', 'ADRACKReq': '0', 'ACK': '0', 'ClassB': '0', 'FOptsLen': '0000'}}, 'FPort': '0a', 'FRMPayload': '29fab453bef3ae95a7eabc'}}, 'ParseMessage': '', 'Lora': {'Freq': '867.1', 'Chan': '3', 'Datr': 'SF12BW125', 'Codr': '4/5'}, 'RAWPacket': '404e330b268000000a29fab453bef3ae95a7eabc1270e8c1', 'Time': '2021-09-05 13:14:16.22', 'DecryptedData': ''}"
398,"{'MTypeText': 'Downlink Msg (C)', 'PHYPayload': {'MHDR': {'MType': '101', 'RFU': '000', 'Major': '00'}, 'MIC': '582db4c8', 'MACPayload': {'FHDR': {'DevAddr': '260b334e', 'FCnt': '0001', 'FOpts': '060352ff0001', 'FCtrl': {'ADR': '1', 'RFU': '0', 'ACK': '0', 'FPending': '1', 'FOptsLen': '0110'}}, 'FPort': '01', 'FRMPayload': '2c0bcef6'}}, 'ParseMessage': '', 'Lora': {'Freq': '867.9', 'Chan': '7', 'Datr': 'SF12BW125', 'Codr': '4/5'}, 'RAWPacket': 'a04e330b26960100060352ff0001012c0bcef6582db4c8', 'Time': '2021-09-05 13:14:22.70', 'DecryptedData': ''}"
399,"{'MTypeText': 'Downlink Msg (C)', 'PHYPayload': {'MHDR': {'MType': '101', 'RFU': '000', 'Major': '10'}, 'MIC': 'a7d49b5f', 'MACPayload': {'FHDR': {'DevAddr': 'adbaa8ec', 'FCnt': 'c167', 'FOpts': '0151c36e9b1a70b5876b08c419', 'FCtrl': {'ADR': '1', 'RFU': '0', 'ACK': '1', 'FPending': '1', 'FOptsLen': '1101'}}, 'FPort': '05', 'FRMPayload': '6528d2826086fbe50fea181b5b5e9347a13d00dbb77d303a4c12e1292fc40b623cb9283566d4359d7efbddc36973e5da68dd13e13b2f09f081332c6ea6e8adc30268e8621db893825cb4b4fd4c472fd4db4d5be7d30b856bc27cb6fd8f15cccd0d581ce33244c53464c01b56a8446a4a1d215fc79e28f33326ca4f539e6e3f5adbf339ef32db7821b912d71eb9b2148c66d4e3bc8bc5fe471c4ac3cb8cdbce1c27617059ef93467f66d0fe61c81508ca87e846a81bd387a237788e160526b6a971'}}, 'ParseMessage': '', 'Lora': {'Freq': '867.9', 'Chan': '7', 'Datr': 'SF7BW125', 'Codr': '4/5'}, 'RAWPacket': 'a2eca8baadbd67c10151c36e9b1a70b5876b08c419056528d2826086fbe50fea181b5b5e9347a13d00dbb77d303a4c12e1292fc40b623cb9283566d4359d7efbddc36973e5da68dd13e13b2f09f081332c6ea6e8adc30268e8621db893825cb4b4fd4c472fd4db4d5be7d30b856bc27cb6fd8f15cccd0d581ce33244c53464c01b56a8446a4a1d215fc79e28f33326ca4f539e6e3f5adbf339ef32db7821b912d71eb9b2148c66d4e3bc8bc5fe471c4ac3cb8cdbce1c27617059ef93467f66d0fe61c81508ca87e846a81bd387a237788e160526b6a971a7d49b5f', 'Time': '2021-09-05 13:14:54.30', 'DecryptedData': ''}"
400,"{'MTypeText': 'Join-Request', 'PHYPayload': {'MHDR': {'MType': '000', 'RFU': '000', 'Major': '00'}, 'MIC': '07cde60c', 'JoinRequest': {'JoinEUI': '0001001080da7f64', 'DevEUI': 'ed3f000000da7f64', 'DevNonce': '7e5e'}}, 'ParseMessage': '', 'Lora': {'Freq': '868.5', 'Chan': '2', 'Datr': 'SF12BW125', 'Codr': '4/5'}, 'RAWPacket': '000001001080da7f64ed3f000000da7f647e5e07cde60c', 'Time': '2021-09-05 13:15:31.96', 'DecryptedData': ''}"
401,"{'MTypeText': 'Join-Request', 'PHYPayload': {'MHDR': {'MType': '000', 'RFU': '000', 'Major': '00'}, 'MIC': '0a68d665', 'JoinRequest': {'JoinEUI': 'bdc6ada3ce0ec6f9', 'DevEUI': '75c600000aca2500', 'DevNonce': '2322'}}, 'ParseMessage': '', 'Lora': {'Freq': '868.5', 'Chan': '2', 'Datr': 'SF7BW125', 'Codr': '4/5'}, 'RAWPacket': '00bdc6ada3ce0ec6f975c600000aca250023220a68d665', 'Time': '2021-09-05 13:15:35.29', 'DecryptedData': ''}"
402,"{'MTypeText': 'Join-Accept', 'PHYPayload': {'MHDR': {'MType': '001', 'RFU': '000', 'Major': '00'}, 'MIC': 'd1a0ef82', 'JoinAccept': {'JoinNonce': '775fe2', 'Home_NetID': 'b57283', 'DevAddr': '3d5807b9', 'DLSettings': {'OptNeg': '1', 'RX1DRoffset': '010', 'RX2Datarate': '0000'}, 'RxDelay': '4d', 'CFList': '4708550910491c8c527b97a1c314e9bb'}}, 'ParseMessage': '', 'Lora': {'Freq': '868.5', 'Chan': '2', 'Datr': 'SF12BW125', 'Codr': '4/5'}, 'RAWPacket': '20775fe2b572833d5807b9a04d4708550910491c8c527b97a1c314e9bbd1a0ef82', 'Time': '2021-09-05 13:15:38.77', 'DecryptedData': ''}"
403,"{'MTypeText': 'Join-Accept', 'PHYPayload': {'MHDR': {'MType': '001', 'RFU': '000', 'Major': '00'}, 'MIC': '1bf56ef5', 'JoinAccept': {'JoinNonce': 'a8c707', 'Home_NetID': 'd8063b', 'DevAddr': 'fd9ce318', 'DLSettings': {'OptNeg': '0', 'RX1DRoffset': '011', 'RX2Datarate': '0111'}, 'RxDelay': '42', 'CFList': '40a650c0fd0aab687aea7aa4024450d3'}}, 'ParseMessage': '', 'Lora': {'Freq': '868.5', 'Chan': '2', 'Datr': 'SF7BW125', 'Codr': '4/5'}, 'RAWPacket': '20a8c707d8063bfd9ce318374240a650c0fd0aab687aea7aa4024450d31bf56ef5', 'Time': '2021-09-05 13:15:40.37', 'DecryptedData': ''}"
404,"{'MTypeText': 'Uplink Msg (C)', 'PHYPayload': {'MHDR': {'MType': '100', 'RFU': '000', 'Major': '00'}, 'MIC': 'a0a8687f', 'MACPayload': {'FHDR': {'DevAddr': '260bb3ac', 'FCnt': '0000', 'FOpts': '', 'FCtrl': {'ADR': '1', 'ADRACKReq': '0', 'ACK': '0', 'ClassB': '0', 'FOptsLen': '0000'}}, 'FPort': '01', 'FRMPayload': '56ce539e386a647c45c4b8'}}, 'ParseMessage': '', 'Lora': {'Freq': '868.1', 'Chan': '0', 'Datr': 'SF7BW125', 'Codr': '4/5'}, 'RAWPacket': '80acb30b268000000156ce539e386a647c45c4b8a0a8687f', 'Time': '2021-09-05 13:15:43.17', 'DecryptedData': ''}"
405,"{'MTypeText': 'Downlink Msg (UC)', 'PHYPayload': {'MHDR': {'MType': '011', 'RFU': '000', 'Major': '00'}, 'MIC': 'a5727a5a', 'MACPayload': {'FHDR': {'DevAddr': '260bb3ac', 'FCnt': '0000', 'FOpts': '', 'FCtrl': {'ADR': '1', 'RFU': '0', 'ACK': '1', 'FPending': '0', 'FOptsLen': '0000'}}, 'FPort': '', 'FRMPayload': ''}}, 'ParseMessage': '', 'Lora': {'Freq': '868.1', 'Chan': '0', 'Datr': 'SF7BW125', 'Codr': '4/5'}, 'RAWPacket': '60acb30b26a00000a5727a5a', 'Time': '2021-09-05 13:15:48.20', 'DecryptedData': ''}"
406,"{'MTypeText': 'Uplink Msg (UC)', 'PHYPayload': {'MHDR': {'MType': '010', 'RFU': '000', 'Major': '00'}, 'MIC': 'a4ab5a5c', 'MACPayload': {'FHDR': {'DevAddr': '260b6778', 'FCnt': '0000', 'FOpts': '', 'FCtrl': {'ADR': '1', 'ADRACKReq': '0', 'ACK': '0', 'ClassB': '0', 'FOptsLen': '0000'}}, 'FPort': '0a', 'FRMPayload': 'b1848099896b3240d2f53f'}}, 'ParseMessage': '', 'Lora': {'Freq': '867.7', 'Chan': '6', 'Datr': 'SF12BW125', 'Codr': '4/5'}, 'RAWPacket': '4078670b268000000ab1848099896b3240d2f53fa4ab5a5c', 'Time': '2021-09-05 13:15:54.28', 'DecryptedData': ''}"
407,"{'MTypeText': 'Uplink Msg (UC)', 'PHYPayload': {'MHDR': {'MType': '010', 'RFU': '000', 'Major': '00'}, 'MIC': 'a4ab5a5c', 'MACPayload': {'FHDR': {'DevAddr': '260b6778', 'FCnt': '0000', 'FOpts': '', 'FCtrl': {'ADR': '1', 'ADRACKReq': '0', 'ACK': '0', 'ClassB': '0', 'FOptsLen': '0000'}}, 'FPort': '0a', 'FRMPayload': 'b1848099896b3240d2f53f'}}, 'ParseMessage': '', 'Lora': {'Freq': '867.3', 'Chan': '4', 'Datr': 'SF12BW125', 'Codr': '4/5'}, 'RAWPacket': '4078670b268000000ab1848099896b3240d2f53fa4ab5a5c', 'Time': '2021-09-05 13:15:54.28', 'DecryptedData': ''}"
